Unnamed: 0_level_0,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
Niclosamide,-0.2362115,-0.525873255,-0.776612604,-0.017036328,-0.356129099,-0.504385448,-0.43232698,-0.224769988,-0.337199695,-0.342956405,-0.9903922,-0.831094557,-0.782717922,-0.761938559,-0.764134174,-0.611946264,-0.577957402,-0.593733302,-0.548626112
Nitrosothymol,-0.304287816,0.480614754,1.919483053,-0.300275355,0.226400462,0.160103325,0.769347109,-0.30422175,-0.303387723,0.618798164,-0.304682133,0.419316965,-0.306517591,-0.307144536,-0.190644369,-0.304690173,-0.273376497,-0.30378432,-0.107134021
Nonadecanoic acid,,0.04568215,-0.56875563,,-0.16885142,-0.13814798,-1.01219798,,,-1.00537269,,-0.41451874,,,-0.4625843,,-0.49139015,,-1.01622241
Nonanal,0.51899325,1.23502459,1.34125628,2.75414221,1.16805003,-0.24273118,,1.12613301,1.16691756,,-0.16314172,0.52855539,0.14348906,0.03705547,0.2811538,0.89489591,0.10195658,0.98618802,
Nonanoic acid,-0.60677908,-0.6067521,-0.60677886,-0.60677811,-0.60331784,-0.60677912,-0.60424719,-0.60677907,-0.60677887,-0.60677905,-0.60677918,-0.60675028,-0.60677962,-0.60677977,-0.60677949,-0.60677918,-0.6040987,-0.60677896,-0.60677956
Norketamine,,-1.2357741,,,-1.257296857,,0.228977934,,,,,-0.040894252,,,,,0.375717902,,
"O-Methyl-N,N'-diisopropylisourea ",-0.39725048,,-0.39721268,,,-0.39725579,0.98812828,-0.39724775,-0.39721326,-0.39724518,-0.10286507,0.1451797,3.7275419,1.02731719,-0.39731996,3.17036824,-0.39734523,-0.39722966,0.01597672
Oct-1-en-3-ol,,,,,-0.24955521,,-0.251611104,,,,-0.24906665,-0.250573735,-0.254873902,-0.256857509,,3.831258265,,,-0.254086442
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",,,-0.19252638,,,,,,,,,,,,,-0.18622071,,,
Octan-2-yl palmitate,,,,,,,1.658372299,-0.919099217,,,1.702966819,,,,0.580880717,-1.008787346,-0.637191425,0.038474063,
"Octanamide, N-(2-hydroxyethyl)-",-0.25203476,-0.24958332,-0.25065126,,0.99998527,-0.25222884,-0.25384842,-0.25193479,-0.25067271,-0.25184056,-0.25263146,-0.25335227,-0.25540895,-0.25635767,-0.25457736,,-0.25550222,-0.25127285,0.99608907
"Octane, 1-propoxy-",,,,,1.69311491,,,,,,,,,,,,,,0.99219944
Octanoic acid,0.13084028,0.45774835,0.73717176,0.9082329,0.12212471,0.48371492,,0.22351723,0.05787009,0.23455552,0.0825049,0.22387203,-0.20832207,-0.02136404,-0.05671109,0.22277035,-0.19843313,0.1313044,-0.1967476
Octocrylene,0.898359153,-0.753188517,2.888947293,0.011481441,0.719799872,4.003884628,0.916815814,-0.223552292,-0.753269465,-0.753356243,-0.753415012,-0.753468572,0.769880653,-0.753691892,0.343957728,1.065922392,0.04574425,0.926606977,0.772454245
Octopamine,-0.474928567,,-0.474783587,-0.474292293,-0.475015582,-0.474948905,-0.475118622,-0.47491809,,,,,-0.475282152,,-0.475195008,-0.47499237,-0.475291926,-0.474848725,-0.475242685
Ornithine,,,,,,,,,,,,,,,,,,,
Oxalic acid,,,,,,0.32179056,,,,,0.70526276,,,0.711315,,,,0.97951034,
"Oxalic acid, allyl octyl ester",1.62011028,2.05526558,1.34918316,4.18999519,1.83922896,-0.61900938,-0.61926666,1.13820128,-0.61876218,2.53331798,-0.61907334,2.79793966,-0.61951457,1.1021173,1.28887638,1.81201639,0.83622638,-0.61885752,-0.61945474
p-Hydroxydiisopropylbenzene,0.320316862,0.086223619,-0.121805818,0.206605256,-0.157431647,,,-0.264811005,,-0.170914304,,-0.18677735,,-0.429272497,-0.256938432,-0.111854525,-0.411057493,,
p-Toluic acid,-0.514874064,-0.567645274,-0.508176002,-0.566623357,-0.50931266,-0.507967654,-0.568849176,-0.56830902,-0.567952774,-0.568282421,-0.429616694,-0.568709129,-0.520974446,-0.569557457,-0.513554048,-0.568509101,-0.569315992,-0.495093086,-0.569183355
Palmitelaidic acid,0.64033974,,-0.91010698,,2.2660178,-0.24923743,,,,,-0.17151094,,-0.64185302,,-0.73196976,,,-0.23761599,
Palmitic Acid,-0.39332169,-0.411808727,-0.402759881,-0.324386583,-0.360653057,-0.394185968,-0.396545081,-0.412746312,-0.392838386,-0.40862053,-0.412752053,-0.042777629,0.242293419,-0.381119203,-0.409518461,-0.41006918,,-0.412740857,-0.28203621
Pantolactone,0.6269260703,1.266061226,0.3516108725,1.4733038237,0.7611028698,0.2523253968,0.061414728,,0.4534673613,0.1532267939,,0.2099983686,-0.0351601115,-0.2651553155,0.0369472573,0.7926473203,0.0165353664,,0.1523580736
Pantothenic acid,-0.21806494,-0.21765772,-0.21783512,-0.21705631,-0.21820288,-0.21809718,-0.21836622,-0.21804834,-0.21783868,-0.21803268,-0.21816406,-0.2182838,-0.21862545,-0.21878305,-0.21848731,-0.21816608,-0.21864094,-0.21793838,-0.21856289
Pentacosanoic acid,,,,,,,,,,,,,,,,,,,
Pentadecanoic acid,,,,,,0.542293478,,,,,-0.276111231,,,-0.281805375,,,,,
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",-0.169663044,-0.169491377,-0.169566161,-0.169237855,-0.169721191,-0.169676634,-0.159253373,-0.169656043,-0.169567664,-0.169649444,-0.169704828,0.301513994,0.019883453,-0.169965761,-0.169841093,-0.16970568,-0.169905857,-0.16960969,-0.169872952
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",,,,,,,-0.20977349,,,,,-0.20977201,-0.20977817,,,,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",,,,,,,,,,0.081627014,,,,,-0.104199338,0.070888546,,,
Pentanoic acid,1.10842891,1.35924245,0.99290019,1.53464878,1.6148764,-0.39525806,-0.36853166,1.24817992,-0.49095273,0.815564,-0.41121509,-0.3030426,0.19410123,-0.0485663,0.38092154,1.39787717,0.24054376,1.68371002,0.85023579
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",0.5439731,0.7920521,0.4801744,1.0356406,0.5631177,0.6734544,0.2175003,0.9578681,1.2497521,0.856032,1.9411076,0.7432159,1.2594344,-0.7787488,1.0601253,1.1109564,0.4784137,1.042452,1.0718365
Pentylone,-0.23245737,-0.2324577,-0.2324577,-0.2324577,-0.23245199,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.23244041,-0.2324577,-0.23245164,-0.2324577,-0.2324577,-0.23245769,-0.23244895
Petroselinic acid,-0.22664371,,,,1.93965838,,,,,,,,5.28963644,,-0.22681036,,,6.5513291,-0.22684018
Phenanthridin-6-ol,,,,,4.45685564,-0.3680815,,,,,,,-0.37521674,,,,,-0.36593654,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",,,,,1.7655961,,1.29002462,-0.35482106,,,,,,1.25465574,,-0.84149267,,,
Phenol,,,0.87882533,2.83134061,1.6108908,0.75101181,0.20836766,1.03149265,,,0.27199312,0.60686868,0.63794942,0.24073579,0.5057931,,0.31346978,0.80562299,
Phenoxyacetic acid,0.781242784,0.98913566,0.492818361,1.271133301,0.7330537,0.368983388,0.375903123,0.32747662,0.468680373,0.390153852,0.23195184,0.203246215,0.100511696,0.210303288,0.17228069,0.307979195,0.127937293,0.376085111,0.313593773
phenoxyethanol,1.400253771,1.172498895,0.432969873,1.77355862,0.580492204,0.499508478,0.502094011,-0.022748939,-0.0357556,0.251920144,1.284575619,0.146999114,-0.087829613,-0.169605451,0.035725971,0.580443806,-0.004921652,0.181157754,-0.060368926
Phenylalanine,-0.194921451,0.197910604,-0.669121747,0.121103915,0.082524231,-0.567116902,-0.671481765,0.09034738,0.051350504,-0.329966537,-0.462578539,-0.418336894,-0.436734986,-0.422238525,-0.443767994,-0.209625308,-0.651681569,-0.092253841,-0.118129665
Phenylpropanolamine,0.06460003,-0.54893263,-0.46184651,-0.5489323,-0.54681971,-0.45843261,-0.54893301,-0.54893284,-0.54893273,-0.54893283,-0.08655193,-0.46650018,-0.47695731,-0.54893323,-0.54893307,-0.5489329,-0.2540419,-0.54827159,-0.54377468
Phlorizin,0.763722254,,0.932909876,,0.455826778,0.539983641,,,,,-0.904722399,0.256810441,0.649957037,,,,0.34602816,-0.88316386,0.470817767
Phloroglucinol,1.19725478,1.81460667,1.24859319,,1.33188429,-1.08229874,-0.91124448,,0.91300526,1.00707786,,0.88432551,0.54941133,0.4664164,0.67101329,1.52459872,0.55790974,,0.74410055
Phosalone,0.17264743,1.152178,0.17911046,0.6780398,0.59171946,,0.25902145,0.69625129,0.96778602,1.26189934,1.12197083,0.6459133,1.18183466,1.40441111,-0.88401085,1.70742584,0.49502481,1.52044306,0.5876505
Phthalazin-1-one,2.6711674822,3.6896295669,-0.3039826117,8.7391312299,-0.3058728336,-0.3053295681,-0.3067123758,-0.3050785034,-0.3040009268,-0.3049980472,-0.305673326,-0.3062887573,-0.3080447685,-0.3088547915,,-0.3056837132,-0.3081244033,-0.3045133356,-0.3077232023
Picolinic acid,-0.41985641,-0.29402618,,-0.20201568,,,,,,,,,,,,,,,
Pimelic acid,-0.35673535,-0.22623526,-0.37651974,-0.1824221,-0.20959904,-0.08332883,-0.42258323,-0.47927364,-0.35524677,-0.11550872,-0.1911888,-0.67293432,-0.33244904,-0.35741188,-0.50202882,-0.30928263,-0.50947653,-0.66961355,-0.67561732
Pipecolic acid,-0.26581883,-0.2653194,-0.2789621,-0.26764378,-0.26891392,-0.27244431,-0.27360425,-0.27978001,-0.28096862,-0.28015545,-0.27243808,,-0.27584321,-0.27642601,-0.27673464,-0.27802126,-0.27908059,,
"Piperidine, 1-(1-methylpentyl)-",-0.29792982,-0.29564198,-0.29663865,-0.29226323,2.37070319,0.61898543,1.34972703,-0.29783652,,-0.29774857,-0.29848669,-0.29915939,-0.30107881,-0.30196421,-0.30030272,-0.29849804,-0.30116585,-0.29721876,-0.30072732
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",,,,,-0.76808758,1.28076382,-0.6244502,,,,,,,,,,,,
"Propanetriol, 2-methyl-",-0.734075053,-0.19746133,-0.219938629,-0.436185681,,-0.258775297,-0.171103117,-0.295762826,-0.326114818,,-0.526665499,-0.248918202,-0.624470926,-0.543615211,-0.336701151,-0.158621851,-0.573770762,-0.398029581,-0.306822487
"Propanoic acid, 2-methyl-",2.08518933,2.48427044,-1.52375474,2.91236115,1.86158871,1.10260976,1.19610104,1.20719734,1.63877387,1.65302902,1.00108098,0.64574144,0.89869936,0.4336202,0.64394241,0.98558879,0.50377008,1.24590815,1.33865322
"Propanoic acid, 2-oxo-",-0.53820868,-0.52884944,,-0.51502741,-0.54137889,-0.53894965,-0.54513295,-0.537827,-0.53300856,-0.53746724,-0.54048678,-0.54323872,-0.55109081,-0.55471288,-0.54791593,-0.54053323,-0.55144691,-0.53529983,1.12588914
"Propiophenone, 3',4'-dimethoxy-",,,,,,,,,,,,,,,,,,,-0.2789505183
Propylamine,,,,0.751700933,,,-0.069951089,,,0.1930407,,0.019189341,,,-0.087372453,-0.03757996,,,0.075673859
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",-0.2987964,-0.2970153,-0.2977912,3.0495892,2.0279755,-0.2989374,-0.3001141,-0.2987238,-0.2978068,2.2998168,-0.29923,-0.2997537,,-0.3019372,-0.3006438,-0.2992388,-0.3013157,-0.2982429,-0.3009743
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",,,,-0.2543299,-0.122316828,,,,,-0.173024971,,,,,,,,,
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",-0.569635971,-0.516704771,-0.645815223,-0.474003235,-0.473825253,,,-0.56702968,,-0.577233939,-0.582477138,-0.595942934,-0.560203023,-0.617892718,-0.567175147,-0.37663121,-0.604837848,-0.261574293,-0.538565216
Pyroglutamic acid,-0.396833402,-0.395944423,-0.400231622,-0.402461163,-0.402479829,-0.389903449,-0.392205047,-0.402477313,-0.4024739,-0.402477058,-0.388717248,-0.402481146,-0.402486708,-0.399529055,-0.398758951,-0.40247923,-0.398437767,-0.399074086,-0.40248569
Pyrrole-2-carboxylic acid,-0.068494392,0.025268518,0.012454608,,,-0.276828338,-0.058294007,,,,-0.029012925,,,-0.280788064,-0.057816239,,-0.378405964,0.080064039,
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",-0.32651696,-0.32641096,-0.32645714,-0.32625442,-0.32655286,-0.31003226,-0.32659538,-0.30748532,-0.32645807,-0.32650856,-0.32654276,-0.32657393,-0.32666286,-0.32670388,-0.3266269,-0.32654329,-0.32666689,-0.32648402,-0.32664657
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",,,,,,-0.28921523,,-0.2875306,,,,,,,,,,,
Quazodine,,,,-0.270740442,,,-0.272124635,,,,,,,,,,,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",,,-0.51003096,,,,,-0.35974762,,,,,,,-0.26795324,-0.17864958,-0.36249175,,
"Quinoline, 2,4-dimethyl-",-0.304533787,-0.303419946,-0.303905175,,-0.304911073,-0.23630435,-0.305357842,-0.304488363,-0.303914922,-0.304445548,-0.304804903,-0.30513241,-0.306066886,-0.306497947,-0.250246396,-0.304810431,-0.306109264,-0.304187604,-0.305895762
Ribitol,,,,,,-0.55955661,,,,,,,,,-0.44655201,,,,
"Ribonic acid, 2,3,4,5-tetrakis-",,,,,,,-0.5044364527,-0.8494884682,-0.492756452,-0.5967745684,-0.4881175488,-0.0158163966,-0.5727653126,,-0.5309548524,-0.136318869,-0.6901981141,-0.1758836148,0.2428488396
S-Methyl-L-cysteine,1.17209094,1.5879105,1.25376251,2.15141807,1.07466667,1.06482396,0.06714113,,-0.84171996,1.06446321,0.85730339,-0.84488332,0.75746665,0.62851491,0.83229312,1.29817387,-0.84742144,1.11616052,0.84365985
Salsoline,1.356405374,1.459325285,0.560207353,1.963017142,0.558852242,0.143439173,0.491296,-0.042104145,,0.170803047,-0.962118117,,-0.094936765,-0.052138658,0.042681043,0.894984809,,0.783334327,0.013958278
Sedoheptulose anhydride,-0.33355815,-0.33294823,1.47533598,-0.33204749,-0.33376474,-0.33360643,-0.33400938,-0.33353327,-0.33321927,-0.33350983,,-0.33388594,-0.33439764,-0.33463367,-0.33419074,-0.33370963,-0.33442084,-0.33336858,-0.33430393
Ser-Leu,,,-1.338149044,,,,,,,,,,,,,,,,
Serine,-0.29457256,0.11866103,,,-0.06179038,-0.12367494,-0.41046537,-0.51368597,-0.14500932,-0.51367284,-0.51378304,,-0.51417004,-0.51430223,-0.51405417,,-0.28339418,-0.08027137,-0.11874186
Sertraline carbamoyl glucuronide,-0.512103224,-0.512103231,-0.51210322,-0.512103219,-0.512103231,-0.512103231,-0.512103231,,-0.512103231,,,-0.512103231,,,,-0.512103231,-0.512103227,-0.512103224,-0.512103228
Sinomenin,-0.3630946,,-0.3630944,4.26835577,,,,,,0.40542732,2.96900014,,,-0.36309523,-0.36309497,,-0.3630951,-0.36309449,-0.36309504
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",,,,5.234520371,,-0.242936918,-0.157166832,,,0.519414679,0.076846361,,0.050619623,,,,,,
Spironolactone,-0.25621422,-0.25360602,-0.25474225,-0.24975414,-0.25709768,-0.25642071,-0.25814385,-0.25610786,-0.25476507,-0.2560076,-0.25684907,2.6914004,-0.25980417,-0.26081355,-0.2589194,-0.25686202,-0.2599034,-0.25540359,-0.25940346
Stearic acid,,,,,,,,,,,,0.62807652,,,,,,,
"Stigmast-5-ene, 3beta-",-0.03614546,-0.33006361,-0.50328456,0.50791555,-0.18913444,-0.56552,-0.11082899,-0.53196534,-0.58555547,-0.58983467,-1.02879133,-0.40344573,-0.50555348,-0.20903676,-0.19469027,-0.22694856,-0.64301989,-0.45463117,-0.7410708
Suberic acid,-0.38518002,-0.28882102,-0.35651227,-0.2796029,-0.48086473,-0.19588037,-0.42584792,-0.32548975,-0.3706765,-0.3014186,-0.20141195,-0.24596335,-0.28858324,-0.36507512,-0.38103454,-0.2734996,-0.34921304,-0.27238585,-0.4820571
Succinic anhydride,0.22999121,2.04927195,8.89612458,1.98297709,,0.54263135,0.59748788,0.11557208,0.74368454,-0.24775158,0.03457446,0.03130105,-0.08099875,-0.11252937,1.09747138,0.11060195,0.23988992,3.11775095,
Supraene,-0.374666008,0.007167312,-0.32615109,-0.099996559,-0.253520096,-0.035582537,-0.289854319,-0.404772797,-0.397924861,-0.355638792,-0.323615675,-0.087824657,-0.411239821,-0.474366035,-0.359177541,-0.183028854,-0.510273877,-0.317121525,-0.397547232
Syringaldehyde,-0.022059312,-0.02612296,0.084734995,0.240591922,-0.419445839,-0.135008237,0.110682718,-0.653072533,-0.310838717,-0.337038705,-0.110704559,-0.622974071,-0.292386957,-0.434525562,-0.276496262,-0.153033189,,-0.237808925,-0.45851367
"Tacrine, N-trimethylsilyl-",-0.419086889,-0.2167193449,-0.4187720896,-0.417705324,-0.4192758281,-0.4191310495,-0.4194995636,-0.2024775216,-0.4187769705,-0.4190427001,-0.243206781,-0.4193866706,-0.1867249184,-0.420070511,-0.4196654245,-0.4192254281,-0.2660297255,-0.418913526,-0.2142666356
"Talonic acid, gamma-lactone",,-0.41159767,,,,,,-0.41175632,,,-0.41180332,,-0.41199071,,,,-0.411997,,-0.4119653
Tartronic acid,1.4703858,,1.4995716,2.2536676,1.3780889,1.3999884,1.1449547,,,,,,,,,,,,
Tetradecanenitrile,3.83175597,1.91324266,-0.4858996,2.32142483,2.13127991,2.19731817,1.9371805,,-0.48590727,1.90847732,,,-0.48760109,-0.48794038,-0.48730369,,,,
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",0.4067732,0.5922246,,0.990874,-0.8862792,1.2225248,1.1288463,1.3702492,,1.3362905,,,,,,,,,1.3539529
Thymidine,-0.391786813,-0.391786318,-0.391786533,-0.391785587,,-0.391786852,-0.391457716,-0.391786793,-0.391786538,-0.391699317,-0.391615613,,,-0.391723221,-0.391787326,-0.391786936,-0.391787513,,-0.391787418
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",,,,,,,-0.33913238,,,-0.34183288,-0.34186842,,,-0.33950455,,,,,
Tributyl acetylcitrate,,-0.66397944,0.071676938,-0.744803471,,,1.064025459,,0.529923624,,,0.107845042,0.943591777,0.139195672,,,,,
Tricine,-0.2255952,-0.22559233,-0.22559358,-0.22558809,,-0.22559542,-0.12863713,-0.22559508,-0.16257272,-0.22559497,-0.1221579,-0.22559674,-0.22559915,-0.22560026,-0.22559817,-0.22559591,-0.22559926,-0.22559431,-0.22559871
Triethanolamine,,,,,,,-0.8353924,,-0.4371886,,-0.5880826,,,,,,,,
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",-0.39231932,4.51541447,2.01394208,3.37823819,-0.39257229,-0.39237845,-0.39287184,-0.39228887,2.0620642,-0.39226016,-0.3925011,-0.39272069,2.76062545,-0.39363627,-0.39309391,-0.39250481,-0.39337566,-0.39208721,-0.39323251
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,,-0.67424769,-0.549476521,-0.671921875,,,,,-0.45390943,,,,-0.520955632,,,,,,
Trimethylsilyl oct-2-enoate,2.3413269,2.05868371,2.04243944,0.24266641,1.78820292,0.37586102,1.96681537,0.90817402,1.57083655,-0.91419419,0.46319723,0.32629276,0.2299413,0.54458923,0.57898255,0.55175207,0.73389178,0.40278003,0.48253008
Trimidox,-0.617729302,-0.60917198,0.929108727,-0.596534242,-0.620627881,0.494760284,2.832184555,2.244490262,0.795277263,,2.507241888,0.543232762,1.270268264,-0.632819382,2.76399028,1.251888609,-0.629833247,1.735434341,2.575624177
Tris(trimethylsilyl)carbamate,,,0.48194699,,,-0.18382448,-0.55434569,0.50712488,0.21525136,,0.06424633,-0.05377104,0.05122974,,0.23860312,0.59956744,,0.78808554,0.31519966
Trisaminol,-1.039793256,-0.796879819,-0.447487471,-1.17279385,-0.783316765,0.917550145,-0.329310619,0.856543558,1.448848415,-0.012078484,0.094542253,1.250209957,0.58703525,-0.242431665,0.418515892,0.140010461,-0.196065267,-0.570389013,1.264463669
L-Tyrosine,-0.241551833,0.650856404,-0.630652643,0.334161305,0.516480501,-0.25096018,-0.530061487,0.566396765,0.78550206,-0.128444233,-0.20717575,-0.202471934,-0.073995425,-0.26370878,-0.300831831,0.047360188,-0.46739569,0.060764948,0.366040582
Undecanedioic acid,-0.248677423,-0.248424134,-0.039310627,-0.248050069,-0.248763218,-0.248697475,-0.248864814,-0.248667093,-0.248536692,-0.248657357,-0.248739075,-0.24881355,-0.249026051,-0.249124075,-0.248940129,0.038149051,-0.249035688,-0.2485987,-0.248987137
Uracil,,,-0.840875517,,,,,,,,,,,,,-0.504467881,,,
Urea,0.392147981,0.470941061,,2.278641972,2.001545577,1.381219698,1.85296819,1.675887861,1.272648458,3.37886887,2.276820955,1.493639458,1.924658576,1.559992704,0.756615617,1.995288529,-0.160130426,0.642184111,0.760379246
Uridine,-0.48330489,-0.32942788,-0.41855804,-0.39018794,-0.24455612,-0.37988103,-0.47403614,-0.40467716,-0.34552369,-0.12729396,0.08079918,-0.63466768,-0.14635246,-0.4224948,-0.26750107,-0.38198078,-0.53839943,-0.48729256,-0.04975993
Valylglycine,1.50899201,2.07441094,-0.92381049,2.59977185,-0.9238521,1.33526699,0.87040582,1.51370757,1.34702392,1.41434218,-0.92384771,,0.98652911,0.84486429,1.20339166,1.48864739,1.00087267,1.62369895,1.24345474
Vanillylmandelic acid,1.84377483,-0.55092745,,-0.54506551,,-0.55521095,3.68774616,-0.55473484,-0.55269133,-0.55458226,,-0.55702995,-0.56036003,-0.56189615,-0.55901356,2.11455347,-0.56051105,-0.55366306,-0.55975021
Xylazine,0.026065644,,0.938057646,,-1.173594462,,0.141241433,,,,,,,,,-0.245629538,,,
Xylitol,0.82040401,,0.88814205,,,0.91728102,-0.08522701,-0.31193926,0.0848093,-0.23364076,-0.22881782,-0.2745622,-0.14798274,-0.21592501,-0.15114024,-0.23810997,-0.4281788,-0.26104691,-0.3147057
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",-0.49620858,-0.49598711,-0.49608359,-0.48767386,-0.49628359,-0.49622611,-0.49637242,-0.49619955,-0.49608553,-0.49619103,-0.49626248,-0.4963276,-0.4965134,-0.49659911,-0.49643828,-0.49626358,-0.49652183,-0.40519132,-0.49647938
Xylose,,,,-0.47826733,,,,,,,,,,,,,,-0.48349408,
